state_code,state_name,YEAR,MONTH,no_suppliers_intra_state,no_eway_bills_intra_state,asset_value_intra_state,no_suppliers_inter_state_outward,no_eway_bills_inter_state_outward,asset_value_inter_state_outward,no_suppliers_inter_state_inward,no_eway_bills_inter_state_inward,asset_value_inter_state_inward
7,DELHI,2020,4,7630,140445,4296.811147,12217,135538,5760.538095,13584,140641,7806.444697
8,RAJASTHAN,2020,4,15409,273673,8140.384771,6806,84890,6494.769908,13016,80023,6012.706026
9,UTTAR PRADESH,2020,4,21107,685565,15245.52646,8233,140988,9877.738738,29816,197674,13600.76281
10,BIHAR,2020,4,2545,127062,2775.641818,1537,15235,741.6197103,13410,60941,4118.598737
11,SIKKIM,2020,4,58,1700,30.3249546,68,4026,2287.89872,429,9208,600.2312737
12,ARUNACHAL PRADESH,2020,4,51,720,11.04551071,52,245,9.486457787,612,4685,118.0132044
13,NAGALAND,2020,4,20,82,3.25539066,44,284,23.86824786,460,3707,169.9707162
14,MANIPUR,2020,4,24,779,18.45344152,16,47,2.93779252,635,5277,200.6853249
15,MIZORAM,2020,4,9,114,2.129626068,20,89,3.582642843,509,3641,107.8117007
16,TRIPURA,2020,4,323,5109,79.92552824,71,351,15.59960327,1051,6624,221.0222956
17,MEGHALAYA,2020,4,86,1238,48.31050369,87,986,50.36842125,730,7406,220.5900641
18,ASSAM,2020,4,3202,94658,2114.247556,2643,38758,1873.492317,3887,25678,2346.414048
19,WEST BENGAL,2020,4,7810,305480,9013.535356,5058,82441,7759.678924,8889,69753,9534.710764
20,JHARKHAND,2020,4,2205,84486,1974.254858,2141,38706,2275.543412,4622,39259,3198.098441
21,ODISHA,2020,4,5697,253813,5629.703693,1609,52234,7491.044414,6922,48233,4952.461349
22,CHHATTISGARH,2020,4,1866,42708,1112.211193,2624,38019,3783.548177,4591,54956,4474.315843
23,MADHYA PRADESH,2020,4,3387,55384,1990.466594,4558,66918,6288.846563,11618,77490,6117.679558
24,GUJARAT,2020,4,26738,558958,21574.42815,15391,251014,28169.70479,16834,150025,16896.77051
25,DAMAN AND DIU,2020,4,350,5269,126.0364913,607,16113,849.7847466,626,9375,625.5035204
26,DADRA AND NAGAR HAVELI,2020,4,389,5062,260.0452519,645,19351,1783.500023,796,16261,1427.339618
27,MAHARASHTRA,2020,4,21336,677174,23693.24069,14300,252779,23248.67348,27667,223300,25184.70218
29,KARNATAKA,2020,4,19122,652086,12967.68311,7155,136993,10740.46807,16879,129165,13417.00853
30,GOA,2020,4,705,16649,308.8255263,417,9927,1738.068958,1399,19887,1074.234989
31,LAKSHADWEEP,2020,4,0,0,0,0,0,0,9,108,1.429051679
32,KERALA,2020,4,10562,247827,4160.341757,2390,15478,1530.622549,9978,71823,4630.471692
33,TAMIL NADU,2020,4,11315,397738,10526.05946,9484,129206,8804.427524,16136,116621,12769.37928
34,PUDUCHERRY,2020,4,275,5324,218.4452645,483,12837,865.3350635,1126,13122,705.595137
35,ANDAMAN AND NICOBAR,2020,4,4,116,5.372039369,20,51,9.025688,146,1270,40.18750673
36,TELANGANA,2020,4,10107,471500,9008.533786,6818,121629,11326.67008,10749,98747,8569.327308
37,ANDHRA PRADESH,2020,4,10254,359964,7916.339595,4575,78220,10382.20988,13550,117763,8723.343637
38,LADAKH,2020,4,2,10,0.404388656,2,2,0.0145123,52,336,17.49069847
97,Other Territory,2020,4,4,73,43.64076222,17,672,227.2737474,256,2274,873.2340814
1,JAMMU AND KASHMIR,2022,3,6696,248324,4650.965,3121,40328,2935.1986,21320,260100,7824.124
2,HIMACHAL PRADESH,2022,3,9519,309769,6821.799,5880,288685,13561.8249,23792,343468,12322.1959
3,PUNJAB,2022,3,72713,1889175,53920.4775,50998,999380,35526.0208,74332,1040801,38154.6171
4,CHANDIGARH,2022,3,2529,31908,588.1747,5419,92717,2134.112,8876,142784,3420.5259
5,UTTARAKHAND,2022,3,14035,655157,12828.9797,9553,394792,22475.8337,28261,521357,18127.0669
6,HARYANA,2022,3,79068,2990558,66783.3907,67590,3497451,90342.7169,108602,2146976,88449.1372
7,DELHI,2022,3,76664,1124597,44509.7149,132210,1885005,55188.2672,131459,2074617,64468.5797
8,RAJASTHAN,2022,3,70799,1680460,51683.1174,54539,1521708,49623.8163,105328,1493358,61330.6079
9,UTTAR PRADESH,2022,3,133978,4011376,97188.4897,88940,1787007,79915.9051,200674,2927392,102468.5571
10,BIHAR,2022,3,9238,573471,12791.8177,8493,106463,4149.4195,62394,849210,21369.5089
11,SIKKIM,2022,3,150,6824,154.006,204,6492,2908.9934,1920,38300,1205.6733
12,ARUNACHAL PRADESH,2022,3,228,4103,108.225,277,2333,141.3741,3546,42069,1047.1413
13,NAGALAND,2022,3,137,3103,96.2189,339,9051,221.6362,2704,34865,713.1709
14,MANIPUR,2022,3,113,4649,128.966,142,923,63.0572,2836,42177,963.3977
15,MIZORAM,2022,3,57,1711,31.8206,87,388,21.8486,2104,33494,672.0841
16,TRIPURA,2022,3,1623,42648,857.6729,497,3001,354.6263,4718,44880,1186.6688
17,MEGHALAYA,2022,3,439,18314,438.6292,521,44360,1040.4831,3926,54369,1364.1519
18,ASSAM,2022,3,13881,571009,11199.1678,10913,222266,7499.8186,28433,423566,13759.4466
19,WEST BENGAL,2022,3,48221,2074633,60142.3993,43094,970395,45496.8277,67823,1238976,53111.8904
20,JHARKHAND,2022,3,10972,613354,16075.0652,8728,276120,21366.4282,28475,509580,19736.7363
21,ODISHA,2022,3,17000,1086130,27216.4137,7175,305432,36880.0043,34399,461513,22587.8544
22,CHHATTISGARH,2022,3,6205,305399,11026.9407,8601,185232,21186.9514,25765,439663,19505.3391
23,MADHYA PRADESH,2022,3,26731,918040,21510.9498,22778,518017,29096.6638,76375,1075571,37357.9884
24,GUJARAT,2022,3,160925,4522723,155777.185,140419,4925259,149284.8037,141292,1934641,103829.4841
25,DAMAN AND DIU,2022,3,0,0,0,1,1,0.023,15,55,15.3883
26,DADRA AND NAGAR HAVELI,2022,3,3045,126127,5736.3813,3934,462438,20916.8031,5520,197540,16656.6446
27,MAHARASHTRA,2022,3,153468,7337812,204097.1535,118844,4411711,173106.6985,209054,3174142,158977.8628
29,KARNATAKA,2022,3,111591,4768730,93379.6284,54882,2148241,79004.6823,119463,2060129,82815.0765
30,GOA,2022,3,1965,100478,1858.4908,1789,68921,5566.3801,7929,126291,12280.2501
31,LAKSHADWEEP,2022,3,0,0,0,2,3,0.0634,52,604,7.5022
32,KERALA,2022,3,45184,1762457,26642.4821,16319,196058,9931.4964,57993,784058,22464.0781
33,TAMIL NADU,2022,3,98968,5190898,112038.8789,74530,2482184,95623.0058,118544,2120805,93733.9097
34,PUDUCHERRY,2022,3,1111,42563,2341.8088,1967,118049,4487.493,5688,116706,3948.2684
35,ANDAMAN AND NICOBAR,2022,3,43,3292,39.3058,86,372,46.6572,1040,10765,270.6624
36,TELANGANA,2022,3,47763,2411707,46935.8626,34699,795703,38718.4606,65649,1296366,47634.7747
37,ANDHRA PRADESH,2022,3,38336,1811096,35016.1213,23340,515502,43881.2351,72942,998979,42304.4274
38,LADAKH,2022,3,36,267,9.3573,20,40,2.512,517,2966,100.7378
97,Other Territory,2022,3,8,61,11.0972,33,2349,626.9044,290,10864,2379.4455
1,JAMMU AND KASHMIR,2022,2,5861,192550,3418.399,2623,33445,2363.0104,18696,192684,6084.4574
2,HIMACHAL PRADESH,2022,2,8537,262689,5967.823,5478,261804,12263.806,21081,293373,10594.2573
3,PUNJAB,2022,2,67174,1633489,44092.9797,47796,859056,29836.6403,69576,908887,31632.7849
4,CHANDIGARH,2022,2,2217,24067,434.4147,5055,78061,1695.1668,8309,118108,2743.4168
5,UTTARAKHAND,2022,2,12690,552172,10679.1255,8798,339026,18651.4514,25259,451719,15593.5447
6,HARYANA,2022,2,72644,2787798,58350.3147,63584,3298331,78442.0275,103309,1989418,75227.2897
7,DELHI,2022,2,69634,960302,37006.9868,125900,1675760,47738.6475,124347,1883278,52766.6186
8,RAJASTHAN,2022,2,64789,1480646,41429.0858,52061,1369596,41824.7118,100569,1343099,51679.0276
9,UTTAR PRADESH,2022,2,125450,3545944,82844.7676,83393,1592707,67416.0291,187886,2484071,85972.9088
10,BIHAR,2022,2,8244,478336,10383.7048,8012,94812,3854.1812,58318,704133,17614.8315
11,SIKKIM,2022,2,149,6227,115.9233,195,6975,2831.3273,1796,33645,1091.5985
12,ARUNACHAL PRADESH,2022,2,189,2972,63.7581,228,1594,112.1006,3169,33721,766.2187
13,NAGALAND,2022,2,151,2315,76.3559,308,7567,160.0109,2607,31901,605.6976
14,MANIPUR,2022,2,107,4057,111.1309,131,695,52.2037,2771,39843,899.1452
15,MIZORAM,2022,2,62,1355,26.6903,83,374,18.0344,2037,30810,551.1223
16,TRIPURA,2022,2,1493,37638,722.4149,445,2673,265.9135,4503,39527,1037.0627
17,MEGHALAYA,2022,2,434,18810,379.7413,494,40812,895.5944,3750,48959,1118.0399
18,ASSAM,2022,2,12502,484466,9253.8202,10102,201336,6564.7822,26223,364010,11696.1305
19,WEST BENGAL,2022,2,44903,1760721,49826.778,40393,833104,37737.3252,64560,1146332,45535.7048
20,JHARKHAND,2022,2,10309,563830,13958.834,8272,241605,17281.2761,27016,446264,16712.8688
21,ODISHA,2022,2,15656,927519,22227.3473,6666,260894,28934.223,33205,426581,19409.9233
22,CHHATTISGARH,2022,2,5890,256618,9194.2784,8304,170192,17663.3269,24955,427029,15790.1749
23,MADHYA PRADESH,2022,2,24924,803487,18486.8924,21669,455875,25045.6889,72436,933122,32257.4331
24,GUJARAT,2022,2,153697,4189220,137073.8633,135496,4088781,128218.231,136548,1816110,94495.1715
25,DAMAN AND DIU,2022,2,0,0,0,0,0,0,19,60,2.0868
26,DADRA AND NAGAR HAVELI,2022,2,2888,121498,5248.2206,3828,441253,18730.0681,5454,186201,14855.4749
27,MAHARASHTRA,2022,2,143300,6525062,172391.2717,113121,3922372,145609.1236,199654,2837185,135159.57
